"","row","col","value"
"1",1,1,0
"2",2,1,8.29582917628528
"3",3,1,8.27967356205403
"4",4,1,8.14238812555539
"5",5,1,8.41696392895699
"6",6,1,8.23330344955015
"7",7,1,8.25849624109954
"8",8,1,8.09393172314568
"9",9,1,8.47947274331358
"10",10,1,8.450153980905
"11",11,1,8.84820487441154
"12",12,1,8.82493819459574
"13",13,1,8.5587716092037
"14",14,1,8.26700165981738
"15",15,1,8.75815980541325
"16",16,1,8.6863929662858
"17",17,1,8.22497572315995
"18",18,1,8.79804790840874
"19",19,1,8.91741378762952
"20",20,1,8.28783197084419
"21",21,1,8.40336311484534
"22",22,1,8.9225388262503
"23",23,1,8.74573114592642
"24",24,1,8.56760050295492
"25",25,1,8.20938190329478
"26",26,1,8.89631135851167
"27",27,1,8.22881580346874
"28",28,1,8.25481499968699
"29",29,1,8.83080904874882
"30",30,1,9.52559443086059
"31",31,1,8.34432671793543
"32",32,1,8.48326584183966
"33",33,1,8.95724964520314
"34",34,1,8.50163732549433
"35",35,1,8.55430897254526
"36",36,1,9.19901432956344
"37",37,1,9.73339139364177
"38",38,1,8.98449742695514
"39",39,1,8.42269695584639
"40",40,1,9.2819323241192
"41",41,1,8.7776825964994
"42",42,1,8.90916229360636
"43",43,1,8.79105725799568
"44",44,1,9.77439899020359
"45",45,1,8.86069518859165
"46",46,1,9.17825843623634
"47",47,1,8.55922291787754
"48",48,1,8.2670454313105
"49",49,1,8.97661065907005
"50",50,1,8.13406005844756
"51",51,1,16.1963524610633
"52",52,1,16.6832467242681
"53",53,1,16.9787303257038
"54",54,1,15.7125967669509
"55",55,1,15.7881987406933
"56",56,1,16.9662773759155
"57",57,1,16.5450166458237
"58",58,1,15.5688344796106
"59",59,1,15.9054033173491
"60",60,1,15.6548497708684
"61",61,1,16.0822499089471
"62",62,1,15.4937673455894
"63",63,1,15.7710551268468
"64",64,1,17.0986100642426
"65",65,1,16.093702921926
"66",66,1,16.0871449287416
"67",67,1,15.9932896584549
"68",68,1,15.4797993915693
"69",69,1,16.9080770708154
"70",70,1,15.7829335788445
"71",71,1,15.3712455172897
"72",72,1,16.8158134406596
"73",73,1,16.8058631511427
"74",74,1,19.8125154912882
"75",75,1,16.5441423725409
"76",76,1,16.7421972609986
"77",77,1,18.2428984549805
"78",78,1,16.3940789845294
"79",79,1,16.4579909100084
"80",80,1,17.5466093681091
"81",81,1,16.847171834521
"82",82,1,16.4813262307491
"83",83,1,19.0554435189188
"84",84,1,16.2891951782443
"85",85,1,17.5927804335903
"86",86,1,18.93004998991
"87",87,1,17.1154920207952
"88",88,1,19.1057771815506
"89",89,1,16.5608092555309
"90",90,1,16.2519615814006
"91",91,1,16.5257807991987
"92",92,1,16.6512001899519
"93",93,1,16.0755972103448
"94",94,1,16.6650737589001
"95",95,1,16.5716624862962
"96",96,1,17.2575690337664
"97",97,1,16.5224864836785
"98",98,1,16.0086485303201
"99",99,1,17.2509970592975
"100",100,1,16.3450458513396
"101",1,2,8.29582917628528
"102",2,2,0
"103",3,2,8.20285727062994
"104",4,2,8.61188283315939
"105",5,2,8.54635543114281
"106",6,2,8.30496456285245
"107",7,2,8.58020876547679
"108",8,2,8.64906987759526
"109",9,2,8.42334563992641
"110",10,2,9.0790927745434
"111",11,2,9.04653520109547
"112",12,2,9.17767641147023
"113",13,2,9.04825182132777
"114",14,2,8.40457414701001
"115",15,2,9.13701205772341
"116",16,2,8.64104970327713
"117",17,2,8.44206749430063
"118",18,2,8.68320855949546
"119",19,2,8.89126537198978
"120",20,2,8.63690558730373
"121",21,2,8.44771430885591
"122",22,2,8.84970027005322
"123",23,2,8.70282347420436
"124",24,2,8.97977540405936
"125",25,2,8.74821881495402
"126",26,2,9.24713862181921
"127",27,2,8.60624485030645
"128",28,2,8.61023688646793
"129",29,2,8.92529001877578
"130",30,2,9.22642053997578
"131",31,2,8.86761492455109
"132",32,2,8.60857679770728
"133",33,2,8.85398218243939
"134",34,2,9.04566367892521
"135",35,2,8.48263326861064
"136",36,2,9.28911404012058
"137",37,2,9.29072018444421
"138",38,2,9.07953053387051
"139",39,2,8.56584828144717
"140",40,2,8.82996671723593
"141",41,2,9.07673038977378
"142",42,2,9.1185128946457
"143",43,2,9.00960395213639
"144",44,2,9.59145205035034
"145",45,2,8.82206755430991
"146",46,2,9.02120293348916
"147",47,2,9.18347347630092
"148",48,2,9.07777873287781
"149",49,2,9.06936868896659
"150",50,2,8.79744021387423
"151",51,2,16.9505144577958
"152",52,2,17.5204045431719
"153",53,2,18.0838312746581
"154",54,2,16.5913397514725
"155",55,2,16.556139302868
"156",56,2,18.0366981632031
"157",57,2,17.5090039012989
"158",58,2,16.5674248421023
"159",59,2,16.9834162514227
"160",60,2,16.5559800635586
"161",61,2,16.9847346469857
"162",62,2,16.4978293417556
"163",63,2,16.4589830186098
"164",64,2,18.0156649135788
"165",65,2,16.9247081777077
"166",66,2,16.8098954414544
"167",67,2,16.7638509825141
"168",68,2,16.5133758328499
"169",69,2,17.8255206004455
"170",70,2,16.6893648331055
"171",71,2,16.2490692193117
"172",72,2,17.8585687090343
"173",73,2,17.782561663627
"174",74,2,20.864637248055
"175",75,2,17.3669320668614
"176",76,2,17.6250039333241
"177",77,2,19.043575217626
"178",78,2,17.3640035534035
"179",79,2,17.3421417136311
"180",80,2,18.522086696396
"181",81,2,17.7464972877323
"182",82,2,17.4239758908868
"183",83,2,19.9069428366678
"184",84,2,17.1057962150905
"185",85,2,18.5076921457998
"186",86,2,19.6483104195706
"187",87,2,17.9688641990879
"188",88,2,19.9437341739435
"189",89,2,17.2536281260158
"190",90,2,17.1488564651204
"191",91,2,17.2556677345091
"192",92,2,17.3384052715084
"193",93,2,16.9837705844089
"194",94,2,17.613285437539
"195",95,2,17.4107153651947
"196",96,2,18.1701748605825
"197",97,2,17.3790292172339
"198",98,2,16.8780389592479
"199",99,2,18.2054082210844
"200",100,2,17.1494963165997
"201",1,3,8.27967356205403
"202",2,3,8.20285727062994
"203",3,3,0
"204",4,3,7.94513120347794
"205",5,3,7.95178222649547
"206",6,3,7.82867356748081
"207",7,3,8.06594725183653
"208",8,3,8.11006837197519
"209",9,3,8.58041929519966
"210",10,3,9.11473046773984
"211",11,3,9.19413487301809
"212",12,3,8.88381740389036
"213",13,3,8.82539503219961
"214",14,3,8.39929207467157
"215",15,3,9.21540677935593
"216",16,3,8.87390095626919
"217",17,3,8.56736460058094
"218",18,3,8.69433617000229
"219",19,3,9.15533267245169
"220",20,3,8.6173163875248
"221",21,3,8.74044771684366
"222",22,3,9.1729928267129
"223",23,3,8.85525954100335
"224",24,3,8.93443339160082
"225",25,3,8.59739221408108
"226",26,3,9.25492189527627
"227",27,3,8.43794338205289
"228",28,3,8.50697167693714
"229",29,3,8.77139959548268
"230",30,3,8.96370631906487
"231",31,3,8.60428478399498
"232",32,3,8.59680696581915
"233",33,3,8.89363576954663
"234",34,3,8.60363796943293
"235",35,3,8.78589227523812
"236",36,3,9.33363112204781
"237",37,3,9.75757676488493
"238",38,3,9.46395052814874
"239",39,3,8.6751858043544
"240",40,3,9.06305998819886
"241",41,3,9.0260293811874
"242",42,3,8.97086459880307
"243",43,3,8.70918237752051
"244",44,3,9.23011853436452
"245",45,3,9.10227781827461
"246",46,3,9.08289089272185
"247",47,3,9.05791808101705
"248",48,3,8.61798409787848
"249",49,3,8.92843571313613
